site,block,plot,quad,treatment,year,date,mean_trt,var_trt,kartez,genus,sp.epithet,family,LifeHistory,PhotoPath,FunctionalGroup,cover,volume,biomass.BM,biomass.BIM,SiteCluster,MetStation,season.precip,GDD,SPEI.comp
meanvar_black,2,10,1,AE,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,11,0,30.426,30.426,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,10,1,AE,2019,2019-05-10,NA,NA,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.5,4,2.0165,2.0165,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,10,2,AE,2019,2019-09-17,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,6.75,65.75,14.66225,14.66225,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,10,1,AE,2019,2019-09-17,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,6.35,57.6,12.8448,12.8448,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,10,1,AE,2019,2019-05-10,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.05,0.1,0.07385,0.07385,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,10,2,AE,2019,2019-05-10,NA,NA,OPPH,Opuntia,phaeacantha,Cactaceae,perennial,CAM,shrub,8,32,7.488,7.488,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,10,1,AE,2019,2019-05-10,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,9.95,109.05,25.7705,25.7705,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,10,2,AE,2019,2019-05-10,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,35.1,348.1,90.909,90.909,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,10,2,AE,2019,2019-05-10,NA,NA,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.05,0.1,0.10175,0.10175,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,10,1,AE,2019,2019-09-17,NA,NA,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.6,8,2.4198,2.4198,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,10,2,AE,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,7,0,19.362,19.362,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,10,2,AE,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,6,0,12.336,12.336,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,10,2,AE,2019,2019-09-17,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,3.8,0,6.1256,6.1256,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,11,2,AE,2019,2019-09-17,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,15.45,152.55,34.01865,34.01865,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,11,2,AE,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,17,0,34.952,34.952,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,11,1,AE,2019,2019-05-10,NA,NA,EPTO,Ephedra,torreyana,Ephedraceae,perennial,C3,shrub,3,54,19.497,19.497,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,11,2,AE,2019,2019-09-17,NA,NA,EPTO,Ephedra,torreyana,Ephedraceae,perennial,C3,shrub,4,116,28.604,28.604,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,11,1,AE,2019,2019-05-10,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,13.96,148.98,36.1564,36.1564,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,11,1,AE,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,12,0,33.192,33.192,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,11,2,AE,2019,2019-05-10,NA,NA,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.1,0.4,0.114,0.114,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,11,1,AE,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,19.25,0,39.578,39.578,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,11,2,AE,2019,2019-05-10,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,40,0,126.6,126.6,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,11,1,AE,2019,2019-09-17,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,14,158,35.234,35.234,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,11,2,AE,2019,2019-05-10,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,13.7,138.45,35.483,35.483,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,11,2,AE,2019,2019-05-10,NA,NA,EPTO,Ephedra,torreyana,Ephedraceae,perennial,C3,shrub,5.5,214.5,35.7445,35.7445,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,11,1,AE,2019,2019-05-10,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,1.4,6.65,2.0678,2.0678,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,11,2,AE,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,10,0,27.66,27.66,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,11,2,AE,2019,2019-05-10,NA,NA,ERAB2,Eriogonum,abertianum,Polygonaceae,annual,C3,forb,0.01,0.02,0.00485,0.00485,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,11,1,AE,2019,2019-09-17,NA,NA,EPTO,Ephedra,torreyana,Ephedraceae,perennial,C3,shrub,3,84,21.453,21.453,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,11,1,AE,2019,2019-09-17,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.25,3,0.65190711,0.6065,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,11,2,AE,2019,2019-09-17,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,2,30,8.402,8.402,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,11,2,AE,2019,2019-05-10,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,1.8,10.85,2.6586,2.6586,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,12,1,AA,2019,2019-09-17,NA,NA,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.3,0.20165,0.20165,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,12,2,AA,2019,2019-05-10,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,9.15,36.15,13.51455,13.51455,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,12,2,AA,2019,2019-05-10,NA,NA,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,1.05,0,1.15789905,1.96245,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,12,1,AA,2019,2019-09-17,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.85,6.3,1.3702,1.3702,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,12,2,AA,2019,2019-09-17,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,4.1,36.75,6.6092,6.6092,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,12,2,AA,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,7.25,0,14.906,14.906,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,12,1,AA,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,5.25,0,10.794,10.794,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,12,1,AA,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,14.5,0,40.107,40.107,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,12,1,AA,2019,2019-09-17,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,9.5,85,18.955,18.955,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,12,1,AA,2019,2019-05-10,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,9.6,50.3,24.864,24.864,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,12,1,AA,2019,2019-09-17,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,5.35,61.3,22.47535,22.47535,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,12,2,AA,2019,2019-05-10,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,16,194,41.44,41.44,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,12,1,AA,2019,2019-05-10,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,8.65,135.5,27.37725,27.37725,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,12,1,AA,2019,2019-05-10,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,3,19.25,4.431,4.431,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,12,2,AA,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,16.5,0,45.639,45.639,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,12,2,AA,2019,2019-09-17,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,9.75,98.25,21.90975,21.90975,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,12,1,AA,2019,2019-05-10,NA,NA,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,0.45,1.35,0.1809,0.1809,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,7,1,RA,2019,2019-09-17,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.6,4.7,1.0481,1.0481,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,7,2,RA,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,4.75,0,13.1385,13.1385,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,7,1,RA,2019,2019-05-10,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,1.75,12.25,4.5325,4.5325,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,7,2,RA,2019,2019-05-10,NA,NA,CRCR3,Cryptantha,crassisepala,Boraginaceae,annual,C3,forb,0.05,0.25,0.2057,0.2057,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,7,2,RA,2019,2019-09-17,NA,NA,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.75,5.5,2.950714666,2.21475,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,7,2,RA,2019,2019-09-17,NA,NA,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.1,0.5,0.4033,0.4033,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,7,1,RA,2019,2019-05-10,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,9.25,136.75,29.27625,29.27625,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,7,1,RA,2019,2019-05-10,NA,NA,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,1,0,1.102761,1.869,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,7,2,RA,2019,2019-05-10,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,10.95,42.4,16.17315,16.17315,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,7,2,RA,2019,2019-09-17,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,4.3,0,6.9316,6.9316,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,7,2,RA,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,2,0,4.112,4.112,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,7,1,RA,2019,2019-05-10,NA,NA,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,2,42,15.116,15.116,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,7,2,RA,2019,2019-05-10,NA,NA,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,1.35,7.7,1.0318,1.0318,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,7,1,RA,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,14.5,0,40.107,40.107,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,7,2,RA,2019,2019-05-10,NA,NA,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,1.25,0,1.37845125,2.33625,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,7,2,RA,2019,2019-05-10,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,2,24,6.33,6.33,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,7,1,RA,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,3.75,0,7.71,7.71,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,7,1,RA,2019,2019-09-17,NA,NA,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,3,63,15.183,15.183,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,7,1,RA,2019,2019-09-17,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,2.5,28,10.5025,10.5025,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,8,1,RE,2019,2019-05-10,NA,NA,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.6,4.4,2.4198,2.4198,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,1,RE,2019,2019-05-10,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.6,3,1.554,1.554,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,1,RE,2019,2019-05-10,NA,NA,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,0.5,0,1.2305,1.2305,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,2,RE,2019,2019-09-17,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,2,16,3.568,3.568,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,8,1,RE,2019,2019-05-10,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,5.7,82.6,18.0405,18.0405,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,1,RE,2019,2019-09-17,NA,NA,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,1,19,2.461,2.461,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,8,1,RE,2019,2019-09-17,NA,NA,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,5,98,20.165,20.165,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,8,1,RE,2019,2019-09-17,NA,NA,OPPH,Opuntia,phaeacantha,Cactaceae,perennial,CAM,shrub,53,370,80.29,80.29,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,8,2,RE,2019,2019-09-17,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,6,114,25.206,25.206,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,8,2,RE,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,17,0,47.022,47.022,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,8,2,RE,2019,2019-05-10,NA,NA,OECA10,Oenothera,caespitosa,Onagraceae,perennial,C3,forb,0.05,0.2,0.093775,0.093775,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,1,RE,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,13,0,35.958,35.958,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,8,2,RE,2019,2019-05-10,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,9.05,148.1,28.64325,28.64325,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,1,RE,2019,2019-09-17,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,3.15,45.65,13.23315,13.23315,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,8,2,RE,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,5.75,0,11.822,11.822,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,2,RE,2019,2019-09-17,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.1,0,0.1612,0.1612,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,8,1,RE,2019,2019-05-10,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,2.25,14,3.32325,3.32325,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,1,RE,2019,2019-05-10,NA,NA,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,6.05,21.15,2.8341,2.8341,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,1,RE,2019,2019-09-17,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,1.75,0,2.821,2.821,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,8,1,RE,2019,2019-05-10,NA,NA,OPPH,Opuntia,phaeacantha,Cactaceae,perennial,CAM,shrub,43,289,67.626,67.626,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,2,RE,2019,2019-05-10,NA,NA,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,3.5,21.75,5.1695,5.1695,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,2,RE,2019,2019-05-10,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,3,30,7.77,7.77,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,2,RE,2019,2019-05-10,NA,NA,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.5,2.5,1.0175,1.0175,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,2,RE,2019,2019-09-17,NA,NA,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.1,0,0.114,0.114,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,8,1,RE,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,6.75,0,13.878,13.878,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,1,RE,2019,2019-05-10,NA,NA,CRCR3,Cryptantha,crassisepala,Boraginaceae,annual,C3,forb,0.15,0.6,0.6171,0.6171,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,8,2,RE,2019,2019-09-17,NA,NA,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,2,52,4.922,4.922,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,9,1,RE,2019,2019-05-10,NA,NA,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,30.1,172.1,23.0614,23.0614,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,9,2,RE,2019,2019-05-10,NA,NA,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.1,0.5,0.4033,0.4033,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,9,2,RE,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,16.25,0,44.9475,44.9475,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,9,1,RE,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,29.25,0,60.138,60.138,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,9,2,RE,2019,2019-09-17,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,14.5,133.7,29.8151,29.8151,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,9,1,RE,2019,2019-05-10,NA,NA,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.25,3.5,1.00825,1.00825,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,9,1,RE,2019,2019-09-17,NA,NA,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,2.5,50.5,10.0825,10.0825,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,9,2,RE,2019,2019-05-10,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,11.2,110.3,29.008,29.008,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,9,2,RE,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,12,0,24.672,24.672,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,2,9,1,RE,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,56.25,0,155.5875,155.5875,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,2,9,2,RE,2019,2019-09-17,NA,NA,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.05,0.2,0.08245,0.08245,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,3,13,1,RE,2019,2019-09-17,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,3.5,40,14.7035,14.7035,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,3,13,2,RE,2019,2019-05-10,NA,NA,LIPU4,Linum,puberulum,Linaceae,annual,C3,forb,0.15,1.25,0.07275,0.07275,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,1,RE,2019,2019-05-10,NA,NA,CRCR3,Cryptantha,crassisepala,Boraginaceae,annual,C3,forb,0.4,2.4,1.6456,1.6456,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,1,RE,2019,2019-05-10,NA,NA,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.01,0.03,0.02003,0.02003,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,2,RE,2019,2019-09-17,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,6.7,57,12.711,12.711,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,3,13,2,RE,2019,2019-09-17,NA,NA,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,2,52,4.922,4.922,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,3,13,2,RE,2019,2019-09-17,NA,NA,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.6,4.6,2.294438995,1.7718,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,3,13,2,RE,2019,2019-05-10,NA,NA,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.05,0.15,0.10175,0.10175,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,2,RE,2019,2019-05-10,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,11.85,117.55,30.6915,30.6915,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,2,RE,2019,2019-05-10,NA,NA,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.01,0.04,0.04033,0.04033,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,1,RE,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,9.25,0,25.5855,25.5855,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,3,13,1,RE,2019,2019-05-10,NA,NA,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,9.85,145.55,31.17525,31.17525,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,1,RE,2019,2019-05-10,NA,NA,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,1,6,0.804,0.804,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,2,RE,2019,2019-05-10,NA,NA,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,5.5,0,13.5355,13.5355,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,1,RE,2019,2019-05-10,NA,NA,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.02,0.1,0.08066,0.08066,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,2,RE,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,3.25,0,8.9895,8.9895,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,3,13,2,RE,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,11.25,0,23.13,23.13,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,1,RE,2019,2019-05-10,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,9.75,0,20.046,20.046,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,2,RE,2019,2019-05-10,NA,NA,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,3.75,0,4.13535375,7.00875,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,2,RE,2019,2019-05-10,NA,NA,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,4.9,24.2,3.2428,3.2428,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,13,1,RE,2019,2019-05-10,NA,NA,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.15,0.8,0.30525,0.30525,FivePoints,49,68.61702128,1433.471,0.869776681
meanvar_black,3,14,1,RE,2019,2019-09-17,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,28.5,0,78.831,78.831,FivePoints,49,101.3829787,4398.622,0.377469968
meanvar_black,3,14,2,RE,2019,2019-05-10,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,15.3,150.6,39.627,39.627,FivePoints,49,68.61702128,1433.471,0.869776681
