site,block,plot,quad,treatment,year,season,collection_date,mean_trt,var_trt,species,obs,cover,height,count,field_comments,qaqc_comments,field_sheet_name,collector,quadID
meanvar_black,1,3,2,AE,2019,2,2019-05-09,NA,NA,CHER2,5,1,11,6,NA,NA,npp_meanvar_g.05.09.19.jcj.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,3,2,AE,2019,2,2019-05-09,NA,NA,CHER2,6,0.1,10,10,NA,NA,npp_meanvar_g.05.09.19.jcj.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,3,1,AE,2019,3,2019-09-17,NA,NA,CHER2,2,0.25,8,1,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-1-NA-NA-AE
meanvar_black,1,3,1,AE,2019,3,2019-09-17,NA,NA,CHLA10,1,0.25,NA,2,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-1-NA-NA-AE
meanvar_black,1,3,1,AE,2019,2,2019-05-09,NA,NA,CHLA10,5,0.25,3,5,NA,NA,npp_meanvar_g.05.09.19.jcj.csv,JCJ,meanvar_black-NA-3-1-NA-NA-AE
meanvar_black,1,3,2,AE,2019,3,2019-09-17,NA,NA,BOER4,3,4,NA,1,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,3,2,AE,2019,3,2019-09-17,NA,NA,CHER2,8,0.5,7,1,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,3,2,AE,2019,3,2019-09-17,NA,NA,SPORO,1,0.5,29,1,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,3,2,AE,2019,3,2019-09-17,NA,NA,CHER2,10,0.1,13,2,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,3,2,AE,2019,3,2019-09-17,NA,NA,CHER2,1,0.5,11,4,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,3,2,AE,2019,3,2019-09-17,NA,NA,CHER2,12,2,11,3,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,3,2,AE,2019,3,2019-09-17,NA,NA,CHER2,3,0.25,11,4,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,3,1,AE,2019,2,2019-05-09,NA,NA,CHLA10,1,0.75,2,1,NA,NA,npp_meanvar_g.05.09.19.jcj.csv,JCJ,meanvar_black-NA-3-1-NA-NA-AE
meanvar_black,1,3,1,AE,2019,3,2019-09-17,NA,NA,BOER4,1,12,NA,1,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-1-NA-NA-AE
meanvar_black,1,3,1,AE,2019,2,2019-05-09,NA,NA,CHLA10,3,0.1,2,7,NA,NA,npp_meanvar_g.05.09.19.jcj.csv,JCJ,meanvar_black-NA-3-1-NA-NA-AE
meanvar_black,1,3,2,AE,2019,2,2019-05-09,NA,NA,BOER4,1,0.1,NA,1,NA,NA,npp_meanvar_g.05.09.19.jcj.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,3,1,AE,2019,2,2019-05-09,NA,NA,BOER4,1,4,NA,1,NA,NA,npp_meanvar_g.05.09.19.jcj.csv,JCJ,meanvar_black-NA-3-1-NA-NA-AE
meanvar_black,1,3,1,AE,2019,2,2019-05-09,NA,NA,CHER2,1,0.25,6,3,NA,NA,npp_meanvar_g.05.09.19.jcj.csv,JCJ,meanvar_black-NA-3-1-NA-NA-AE
meanvar_black,1,3,1,AE,2019,2,2019-05-09,NA,NA,SATR12,1,0.05,3,1,NA,NA,npp_meanvar_g.05.09.19.jcj.csv,JCJ,meanvar_black-NA-3-1-NA-NA-AE
meanvar_black,1,3,2,AE,2019,3,2019-09-17,NA,NA,CHER2,2,4,11,2,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,3,2,AE,2019,3,2019-09-17,NA,NA,CHER2,11,1,11,1,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,3,2,AE,2019,3,2019-09-17,NA,NA,CHER2,4,0.05,7,3,NA,NA,npp_meanvar.09.17.19.jcjg.csv,JCJ,meanvar_black-NA-3-2-NA-NA-AE
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,SPORO,1,0.5,16,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,BOER4,2,7,NA,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,PLPA2,3,0.01,2,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,BOER4,5,0.25,NA,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,CHER2,1,0.1,7,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,SATR12,1,0.1,6,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,MAPIP,1,0.5,NA,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,SATR12,1,0.25,14,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,BOER4,1,5,NA,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,3,2019-09-17,NA,NA,BOER4,2,3,NA,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,CHER2,2,0.25,8,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,BOER4,4,0.5,NA,2,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,3,2019-09-17,NA,NA,BOER4,1,1.5,NA,3,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,2,RA,2019,3,2019-09-17,NA,NA,CHLA10,4,0.1,NA,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,2,RA,2019,3,2019-09-17,NA,NA,LEFE,1,0.1,7,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,CHLA10,6,0.1,5,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,CRCR3,1,0.25,9,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,SATR12,2,0.5,17,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,LEFE,1,0.1,6,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,BOER4,3,1,NA,4,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,BOER4,1,10,NA,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,BOER4,2,6.5,NA,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,PLPA2,2,0.05,6,6,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,CHER2,1,0.1,9,3,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,CHER2,2,0.25,8,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,CHLA10,1,0.01,1,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,CHLA10,2,0.1,2,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,CHLA10,3,0.25,4,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,CHLA10,4,0.75,6,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,CHLA10,5,0.25,2,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,CRCR3,2,0.01,5,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,CHLA10,7,0.25,7,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,MAPIP,2,1,10,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,DEPI,1,0.25,35,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,GUSA2,1,0.5,9,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,MAPIP,1,0.05,4,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,GUSA2,1,0.75,17,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,MAPIP,3,0.25,15,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,CHER2,3,0.5,11,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,CHLA10,1,0.25,8,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,PLPA2,7,0.05,3,21,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,GUSA2,2,0.5,14,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,PLPA2,5,0.05,9,10,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,PLPA2,6,0.1,8,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,SPPO6,1,0.25,10,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,BOER4,1,8.5,NA,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,SATR12,2,0.05,3,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,3,2019-09-17,NA,NA,SPPO6,1,0.1,9,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,3,2019-09-17,NA,NA,CHLA10,2,0.5,NA,2,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,2,RA,2019,3,2019-09-17,NA,NA,CHLA10,3,0.25,NA,3,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,2,RA,2019,3,2019-09-17,NA,NA,BOER4,3,2,NA,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,2,RA,2019,3,2019-09-17,NA,NA,CHLA10,1,1,NA,1,NA,NA,npp_meanvar.09.17.19.slcg.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,PLPA2,3,0.1,6,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,CHLA10,6,0.05,1,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,CHLA10,5,0.25,6,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,PLPA2,2,0.01,7,36,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,LEFE,3,0.01,4,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,PLPA2,1,0.01,4,16,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,SPORO,1,0.5,NA,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,LEFE,2,0.01,1,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,CHLA10,1,0.25,2,3,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,PLPA2,4,0.1,9,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,SPPO6,1,0.75,10,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,PLPA2,1,0.01,3,69,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,CHLA10,4,0.5,2,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,PLPA2,4,0.05,5,6,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,OECA10,1,0.01,8,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,CHLA10,3,0.1,2,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,4,1,RA,2019,2,2019-05-09,NA,NA,SATR12,3,0.25,10,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-1-NA-NA-RA
meanvar_black,1,4,2,RA,2019,2,2019-05-09,NA,NA,CHLA10,2,1.5,7,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-4-2-NA-NA-RA
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,CHER2,6,0.01,4,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,CHER2,7,0.1,8,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,BOER4,4,2,NA,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,CHER2,1,0.5,15,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,CHER2,3,0.5,11,5,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,LEFE,3,2.5,19,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,SATR12,1,0.05,5,5,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,CHER2,2,0.25,10,4,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,LEFE,2,0.75,12,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,CHLA10,4,0.01,1,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,CHLA10,5,0.01,3,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,3,2019-09-17,NA,NA,BOER4,1,0.25,NA,7,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,3,2019-09-17,NA,NA,BOER4,2,2.5,NA,1,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,2,RE,2019,3,2019-09-17,NA,NA,CHER2,1,1,12,2,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,2,RE,2019,3,2019-09-17,NA,NA,CHER2,2,0.75,8,1,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,HODR,1,0.05,3,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,CHLA10,3,0.05,2,9,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,2,RE,2019,3,2019-09-17,NA,NA,CHER2,5,1,10,1,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,2,RE,2019,3,2019-09-17,NA,NA,CHER2,6,0.25,7,5,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,2,RE,2019,3,2019-09-17,NA,NA,CHER2,3,0.75,13,1,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,LEFE,1,0.25,12,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,2,RE,2019,3,2019-09-17,NA,NA,CHER2,9,1.5,12,1,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,2,RE,2019,3,2019-09-17,NA,NA,CHLA10,1,0.1,6,1,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,2,RE,2019,3,2019-09-17,NA,NA,HODR,1,0.25,7,1,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,2,RE,2019,3,2019-09-17,NA,NA,CHER2,4,2,13,1,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,2,RE,2019,2,2019-05-09,NA,NA,CHER2,14,0.05,7,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,2,RE,2019,2,2019-05-09,NA,NA,CHER2,15,0.01,8,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,2,RE,2019,2,2019-05-09,NA,NA,CHLA10,1,0.75,4,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,2,RE,2019,2,2019-05-09,NA,NA,CHER2,13,0.25,15,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,CHER2,4,0.05,8,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,2,RE,2019,2,2019-05-09,NA,NA,LEFE,1,0.01,1,1,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,2,RE,2019,2,2019-05-09,NA,NA,LEFE,2,0.05,2,2,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-2-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,CHER2,5,0.25,7,4,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,CHLA10,1,0.25,4,3,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,2,2019-05-09,NA,NA,CHLA10,2,0.1,2,3,NA,NA,npp_meanvarg.05.09.19.slcjem.csv,SLC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,3,2019-09-17,NA,NA,CHER2,2,0.5,10,3,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,3,2019-09-17,NA,NA,CHLA10,1,0.25,4,1,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,3,2019-09-17,NA,NA,LEFE,1,1.5,13,1,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,1,RE,2019,3,2019-09-17,NA,NA,SATR12,1,0.1,6,2,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-1-NA-NA-RE
meanvar_black,1,5,2,RE,2019,3,2019-09-17,NA,NA,BOER4,4,0.75,NA,1,NA,NA,npp_meanvar.09.17.19.pacg.csv,PAC,meanvar_black-NA-5-2-NA-NA-RE
