TP_ID,Add_Year,Plot,Species,Germ_date,Last_Obs,Death_date,Surv_days,Status
20197BLUENE1H,2019,7,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201917BLUENE1H,2019,17,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201928BLUENE1H,2019,28,BLUE,2020-08-13,2020-08-13,2020-08-20,7,1
201920BLUESW2H,2019,20,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
201924BLUESW2H,2019,24,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
20197BLUESW2I,2019,7,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201910BLUESW2I,2019,10,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
201920BLUESW2I,2019,20,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
201924BLUESW2I,2019,24,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
201910BLUESW2J,2019,10,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
20195BLUENE2F,2019,5,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
20195BLUENE3C,2019,5,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
20195BLUENE3D,2019,5,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
20196BLUESW2D,2019,6,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
201910BLUESW2D,2019,10,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
201912BLUENE3C,2019,12,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
201912BLUESW2E,2019,12,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
201913BLUENE2H,2019,13,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
201914BLUESW2E,2019,14,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
201914BLUESW3F,2019,14,BLUE,2019-09-21,2019-09-21,2019-09-28,7,1
20198BLUENE3A,2019,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201930BLUENE3A,2019,30,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201930BLUENE3B,2019,30,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20193BLUESW2C,2019,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20193BLUESW2D,2019,3,BLUE,2020-08-13,2020-08-13,2020-08-20,7,1
20193BLUENE3D,2019,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201930BLUENE2G,2019,30,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20192BLUESW3G,2019,2,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201926BLUENE3F,2019,26,BLUE,2020-08-13,2020-08-13,2020-08-20,7,1
20197BLUENE3G,2019,7,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201917BLUENE3G,2019,17,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201926BLUENE3J,2019,26,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201926BLUESW4A,2019,26,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201930BLUENE4C,2019,30,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201913BLUESW4D,2019,13,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20197BLUESW4H,2019,7,BLUE,2020-08-13,2020-08-13,2020-08-20,7,1
20194BLUESW4J,2019,4,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201925BLUESW4J,2019,25,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20193BLUENENANA,2019,3,BLUE,2022-10-12,2022-10-12,2022-10-19,7,1
20197BLUESWNANA,2019,7,BLUE,2022-10-12,2022-10-12,2022-10-19,7,1
201917BLUENE5G,2019,17,BLUE,2022-10-12,2022-10-12,2022-10-19,7,1
201923BLUENENANA,2019,23,BLUE,2022-10-12,2022-10-12,2022-10-19,7,1
20193BLUESW5A,2019,3,BLUE,2020-08-13,2020-08-13,2020-08-20,7,1
20194BLUESW5F,2019,4,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
201919BLUENE5G,2019,19,BLUE,2020-09-12,2020-09-12,2020-09-19,7,1
20191BLUESW5H,2019,1,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20201BLUENE1J,2020,1,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20201BLUENE4E,2020,1,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
20201BLUENE4F,2020,1,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20201BLUENE5B,2020,1,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20201BLUENE5G,2020,1,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20201BLUENE5I,2020,1,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20201BLUENE5J,2020,1,BLUE,2020-07-31,2022-04-30,2022-05-07,645,1
20201BLACKNE1G,2020,1,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20201BLACKSW1G,2020,1,BLACK,2021-10-02,2021-10-02,2021-10-09,7,1
20201BLACKSW3B,2020,1,BLACK,2022-04-30,2022-08-12,2022-08-19,111,1
20201BLACKSW3C,2020,1,BLACK,2020-07-31,2021-11-01,2021-11-08,465,1
20201BLACKSW3D,2020,1,BLACK,2022-04-30,2022-08-12,2022-08-19,111,1
20201BLACKSW3E,2020,1,BLACK,2020-07-31,2021-11-01,2021-11-08,465,1
20201BLUESW1E,2020,1,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20201BLUESW2C,2020,1,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
20201BLUESW4G,2020,1,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20201BLUESW5C,2020,1,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20201BLUESW5D,2020,1,BLUE,2020-09-26,2020-10-10,2020-10-17,21,1
20201BLUESW5E,2020,1,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20202BLACKNE2E,2020,2,BLACK,2020-07-31,2020-12-08,2020-12-15,137,1
20202BLUENE1I,2020,2,BLUE,2020-07-31,2020-09-12,2020-09-19,50,1
20202BLUENE2A,2020,2,BLUE,2022-07-05,2023-06-02,2023-06-09,339,0
20202BLUENE3C,2020,2,BLUE,2020-07-31,2020-09-12,2020-09-19,50,1
20202BLUENE3F,2020,2,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20202BLUENE4J,2020,2,BLUE,2020-07-31,2022-10-12,2022-10-19,810,1
20202BLUENE5D,2020,2,BLUE,2020-07-31,2021-02-07,2021-02-14,198,1
20202BLUESW1G,2020,2,BLUE,2020-07-31,2020-11-01,2020-11-08,100,1
20202BLUESW2H,2020,2,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20202BLUESW3A,2020,2,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20202BLUESW3D,2020,2,BLUE,2020-07-31,2020-09-26,2020-10-03,64,1
20202BLUESW3H,2020,2,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20202BLUESW4D,2020,2,BLUE,2020-07-31,2020-09-26,2020-10-03,64,1
20202BLUESW4I,2020,2,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20202BLUESW4J,2020,2,BLUE,2020-07-31,2020-09-12,2020-09-19,50,1
20202BLACKSW2I,2020,2,BLACK,2020-07-31,2020-09-26,2020-10-03,64,1
20203BLUENE1H,2020,3,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20203BLUENE2D,2020,3,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
20203BLUENE2F,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUENE2H,2020,3,BLUE,2020-07-31,2020-09-12,2020-09-19,50,1
20203BLUENE2J,2020,3,BLUE,2020-07-31,2020-09-12,2020-09-19,50,1
20203BLUENE3B,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUENE3E,2020,3,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20203BLUENE3F,2020,3,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20203BLUENE3I,2020,3,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20203BLUENE4A,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUENE4G,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUENE4H,2020,3,BLUE,2020-07-31,2020-09-26,2020-10-03,64,1
20203BLUENE4J,2020,3,BLUE,2020-07-31,2020-09-12,2020-09-19,50,1
20203BLUENE5D,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUENE5E,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUENE5I,2020,3,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20203BLACKNE1B,2020,3,BLACK,2020-08-30,2020-10-10,2020-10-17,48,1
20203BLACKNE1H,2020,3,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLACKNE3A,2020,3,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUESW1B,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUESW2E,2020,3,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
20203BLUESW3C,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUESW3H,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUESW4C,2020,3,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
20203BLUESW4E,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUESW4H,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUESW4J,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUESW5F,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLUESW5J,2020,3,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLACKSW1E,2020,3,BLACK,2020-07-31,2020-08-30,2020-09-06,37,1
20203BLACKSW1I,2020,3,BLACK,2020-07-31,2020-09-26,2020-10-03,64,1
20203BLACKSW2A,2020,3,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLACKSW2D,2020,3,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLACKSW2F,2020,3,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLACKSW2J,2020,3,BLACK,2020-07-31,2020-08-30,2020-09-06,37,1
20203BLACKSW3A,2020,3,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20203BLACKSW3B,2020,3,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20204BLACKNE2H,2020,4,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20204BLUENE1J,2020,4,BLUE,2021-07-26,2021-07-26,2021-08-02,7,1
20204BLUENE3F,2020,4,BLUE,2021-07-26,2021-11-01,2021-11-08,105,1
20204BLUENE4F,2020,4,BLUE,2022-04-30,2022-07-05,2022-07-12,73,1
20204BLUENE4J,2020,4,BLUE,2020-07-31,2020-11-01,2020-11-08,100,1
20204BLUENE5G,2020,4,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20204BLACKSW2B,2020,4,BLACK,2021-10-02,2021-10-18,2021-10-25,23,1
20204BLACKSW2E,2020,4,BLACK,2021-10-02,2021-10-18,2021-10-25,23,1
20204BLACKSW2F,2020,4,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20204BLACKSW3B,2020,4,BLACK,2021-07-26,2021-08-24,2021-08-31,36,1
20204BLACKSW3E,2020,4,BLACK,2021-07-26,2021-09-16,2021-09-23,59,1
20204BLUESW1I,2020,4,BLUE,2020-07-31,2020-09-26,2020-10-03,64,1
20204BLUESW2B,2020,4,BLUE,2021-07-26,2021-07-26,2021-08-02,7,1
20204BLUESW4A,2020,4,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20205BLACKNE1D,2020,5,BLACK,2020-07-31,2020-09-26,2020-10-03,64,1
20205BLACKNE1E,2020,5,BLACK,2023-02-06,2023-06-02,2023-06-09,123,0
20205BLACKNE2B,2020,5,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20205BLACKNE2C,2020,5,BLACK,2021-07-26,2021-07-26,2021-08-02,7,1
20205BLACKNE2D,2020,5,BLACK,2020-07-31,2020-09-12,2020-09-19,50,1
20205BLACKNE2F,2020,5,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20205BLACKNE2G,2020,5,BLACK,2020-07-31,2022-09-12,2022-09-19,780,1
20205BLACKNE2H,2020,5,BLACK,2021-10-02,2021-10-02,2021-10-09,7,1
20205BLACKNE3C,2020,5,BLACK,2020-07-31,2020-09-12,2020-09-19,50,1
20205BLACKNE3I,2020,5,BLACK,2020-07-31,2022-09-12,2022-09-19,780,1
20205BLACKNE3J,2020,5,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20205BLUENE1B,2020,5,BLUE,2020-07-31,2023-06-02,2023-06-09,1043,0
20205BLUENE2E,2020,5,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
20205BLUESW1C,2020,5,BLUE,2020-09-26,2021-04-24,2021-05-01,217,1
20205BLUESW2A,2020,5,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20205BLUESW3B,2020,5,BLUE,2020-07-31,2020-09-26,2020-10-03,64,1
20205BLUESW3H,2020,5,BLUE,2020-07-31,2022-07-19,2022-07-26,725,1
20205BLACKSW1I,2020,5,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20205BLACKSW2D,2020,5,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20205BLACKSW2J,2020,5,BLACK,2020-07-31,2022-07-19,2022-07-26,725,1
20206BLUENE2E,2020,6,BLUE,2020-10-10,2020-10-10,2020-10-17,7,1
20206BLUESW3G,2020,6,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20206BLACKSW3D,2020,6,BLACK,2020-07-31,2020-11-01,2020-11-08,100,1
20206BLACKSW3F,2020,6,BLACK,2020-07-31,2020-11-01,2020-11-08,100,1
20207BLACKNE2E,2020,7,BLACK,2021-09-16,2022-07-05,2022-07-12,299,1
20207BLUENE2D,2020,7,BLUE,2021-09-16,2021-12-01,2021-12-08,83,1
20207BLUENE3E,2020,7,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20207BLUENE5H,2020,7,BLUE,2021-10-02,2021-10-02,2021-10-09,7,1
20207BLUESW1A,2020,7,BLUE,2021-07-26,2021-08-24,2021-08-31,36,1
20207BLUESW1C,2020,7,BLUE,2021-07-26,2021-09-16,2021-09-23,59,1
20207BLUESW1F,2020,7,BLUE,2021-07-26,2021-08-24,2021-08-31,36,1
20207BLUESW2B,2020,7,BLUE,2022-04-30,2022-07-05,2022-07-12,73,1
20207BLUESW2D,2020,7,BLUE,2020-07-31,2020-11-01,2020-11-08,100,1
20207BLUESW4E,2020,7,BLUE,2021-10-02,2021-10-02,2021-10-09,7,1
20207BLUESW4F,2020,7,BLUE,2021-10-02,2021-10-02,2021-10-09,7,1
20207BLUESW5C,2020,7,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
20207BLUESW5D,2020,7,BLUE,2021-08-08,2022-04-30,2022-05-07,272,1
20207BLACKSW1F,2020,7,BLACK,2020-07-31,2020-08-30,2020-09-06,37,1
20207BLACKSW2G,2020,7,BLACK,2021-07-26,2021-09-16,2021-09-23,59,1
20207BLACKSW2H,2020,7,BLACK,2020-07-31,2020-11-01,2020-11-08,100,1
20207BLACKSW2I,2020,7,BLACK,2022-04-30,2022-04-30,2022-05-07,7,1
20208BLUENE2F,2020,8,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
20208BLUENE3F,2020,8,BLUE,2021-07-26,2021-07-26,2021-08-02,7,1
20208BLUENE4F,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUENE4G,2020,8,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20208BLUENE4H,2020,8,BLUE,2020-07-31,2020-09-26,2020-10-03,64,1
20208BLUENE4I,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUENE5B,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUENE5C,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUENE5D,2020,8,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20208BLUENE5F,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUENE5G,2020,8,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
20208BLUENE5H,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKNE1A,2020,8,BLACK,2020-07-31,2021-07-26,2021-08-02,367,1
20208BLACKNE1B,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKNE1C,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKNE2D,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKNE2F,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKNE3A,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKNE3C,2020,8,BLACK,2020-07-31,2020-10-10,2020-10-17,78,1
20208BLUESW1B,2020,8,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20208BLUESW1C,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUESW1D,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUESW1F,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUESW1I,2020,8,BLUE,2020-07-31,2021-04-24,2021-05-01,274,1
20208BLUESW1J,2020,8,BLUE,2020-07-31,2021-03-08,2021-03-15,227,1
20208BLUESW2A,2020,8,BLUE,2020-07-31,2021-10-02,2021-10-09,435,1
20208BLUESW2B,2020,8,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
20208BLUESW2E,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUESW2F,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUESW2H,2020,8,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20208BLUESW2J,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUESW3C,2020,8,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
20208BLUESW3G,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUESW3H,2020,8,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20208BLUESW3J,2020,8,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
20208BLUESW4E,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUESW4F,2020,8,BLUE,2020-07-31,2022-07-05,2022-07-12,711,1
20208BLUESW4J,2020,8,BLUE,2020-07-31,2021-02-07,2021-02-14,198,1
20208BLUESW5A,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUESW5D,2020,8,BLUE,2020-07-31,2020-09-12,2020-09-19,50,1
20208BLUESW5G,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLUESW5I,2020,8,BLUE,2020-07-31,2020-09-26,2020-10-03,64,1
20208BLUESW5J,2020,8,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKSW1A,2020,8,BLACK,2021-07-26,2021-07-26,2021-08-02,7,1
20208BLACKSW1B,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKSW1C,2020,8,BLACK,2020-07-31,2020-08-30,2020-09-06,37,1
20208BLACKSW1D,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKSW1E,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKSW1F,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKSW1G,2020,8,BLACK,2020-07-31,2020-08-30,2020-09-06,37,1
20208BLACKSW1H,2020,8,BLACK,2020-07-31,2020-10-10,2020-10-17,78,1
20208BLACKSW1I,2020,8,BLACK,2020-07-31,2020-10-10,2020-10-17,78,1
20208BLACKSW1J,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKSW2A,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKSW2C,2020,8,BLACK,2021-07-26,2021-07-26,2021-08-02,7,1
20208BLACKSW2F,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKSW2G,2020,8,BLACK,2020-07-31,2020-08-30,2020-09-06,37,1
20208BLACKSW2H,2020,8,BLACK,2020-07-31,2020-08-30,2020-09-06,37,1
20208BLACKSW2I,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKSW3B,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKSW3C,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20208BLACKSW3D,2020,8,BLACK,2020-07-31,2020-08-30,2020-09-06,37,1
20208BLACKSW3E,2020,8,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20209BLUENE1G,2020,9,BLUE,2020-07-31,2022-07-05,2022-07-12,711,1
20209BLUENE4A,2020,9,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20209BLUENE4H,2020,9,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20209BLUENE4J,2020,9,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20209BLUENE5F,2020,9,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20209BLACKNE1B,2020,9,BLACK,2020-07-31,2021-07-26,2021-08-02,367,1
20209BLACKNE1F,2020,9,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20209BLACKNE1G,2020,9,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
20209BLUESW1D,2020,9,BLUE,2020-07-31,2020-09-26,2020-10-03,64,1
20209BLUESW3H,2020,9,BLUE,2021-07-26,2022-04-30,2022-05-07,285,1
20209BLUESW4D,2020,9,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
20209BLUESW5B,2020,9,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
20209BLACKSW2I,2020,9,BLACK,2020-07-31,2020-08-30,2020-09-06,37,1
202010BLACKNE1A,2020,10,BLACK,2020-07-31,2020-12-08,2020-12-15,137,1
202010BLACKNE1E,2020,10,BLACK,2020-07-31,2020-11-01,2020-11-08,100,1
202010BLACKNE1J,2020,10,BLACK,2021-07-26,2022-04-30,2022-05-07,285,1
202010BLACKNE2E,2020,10,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
202010BLACKNE3A,2020,10,BLACK,2020-07-31,2021-02-07,2021-02-14,198,1
202010BLUENE1E,2020,10,BLUE,2020-07-31,2020-11-01,2020-11-08,100,1
202010BLUENE1F,2020,10,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
202010BLUENE1H,2020,10,BLUE,2020-07-31,2020-11-01,2020-11-08,100,1
202010BLUENE3A,2020,10,BLUE,2020-07-31,2021-02-07,2021-02-14,198,1
202010BLUENE5C,2020,10,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
202010BLACKSW1B,2020,10,BLACK,2020-07-31,2020-12-08,2020-12-15,137,1
202010BLACKSW1C,2020,10,BLACK,2020-07-31,2022-04-30,2022-05-07,645,1
202010BLACKSW1D,2020,10,BLACK,2020-07-31,2021-10-02,2021-10-09,435,1
202010BLACKSW1E,2020,10,BLACK,2020-07-31,2020-11-01,2020-11-08,100,1
202010BLACKSW1F,2020,10,BLACK,2020-08-30,2020-09-26,2020-10-03,34,1
202010BLACKSW1H,2020,10,BLACK,2022-04-30,2022-04-30,2022-05-07,7,1
202010BLACKSW1J,2020,10,BLACK,2020-07-31,2020-12-08,2020-12-15,137,1
202010BLACKSW2C,2020,10,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
202010BLACKSW2G,2020,10,BLACK,2022-08-12,2022-08-12,2022-08-19,7,1
202010BLACKSW2H,2020,10,BLACK,2021-07-26,2021-11-01,2021-11-08,105,1
202010BLACKSW2I,2020,10,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
202010BLACKSW2J,2020,10,BLACK,2020-07-31,2020-11-01,2020-11-08,100,1
202010BLACKSW3F,2020,10,BLACK,2020-07-31,2020-11-01,2020-11-08,100,1
202010BLUESW2A,2020,10,BLUE,2022-08-12,2022-08-12,2022-08-19,7,1
202010BLUESW2B,2020,10,BLUE,2020-07-31,2020-09-26,2020-10-03,64,1
202010BLUESW3C,2020,10,BLUE,2020-07-31,2022-07-05,2022-07-12,711,1
202010BLUESW5C,2020,10,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
202010BLUESW5F,2020,10,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
202010BLUESW5H,2020,10,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
202010BLUESW5I,2020,10,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
202011BLUENE2G,2020,11,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
202011BLUENE3B,2020,11,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202011BLUENE3H,2020,11,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
202011BLUENE5G,2020,11,BLUE,2020-07-31,2020-11-01,2020-11-08,100,1
202011BLACKNE1A,2020,11,BLACK,2020-07-31,2020-12-08,2020-12-15,137,1
202011BLACKNE2C,2020,11,BLACK,2021-07-26,2022-07-05,2022-07-12,351,1
202011BLACKNE2E,2020,11,BLACK,2022-04-30,2022-07-05,2022-07-12,73,1
202011BLACKNE2H,2020,11,BLACK,2020-08-30,2020-10-10,2020-10-17,48,1
202011BLACKSW1E,2020,11,BLACK,2020-07-31,2020-09-26,2020-10-03,64,1
202011BLACKSW2E,2020,11,BLACK,2020-07-31,2020-10-10,2020-10-17,78,1
202011BLACKSW2H,2020,11,BLACK,2020-07-31,2020-11-01,2020-11-08,100,1
202011BLACKSW3B,2020,11,BLACK,2020-08-30,2020-10-10,2020-10-17,48,1
202011BLACKSW3D,2020,11,BLACK,2020-08-30,2020-10-10,2020-10-17,48,1
202011BLUESW2E,2020,11,BLUE,2022-04-30,2022-04-30,2022-05-07,7,1
202011BLUESW3J,2020,11,BLUE,2021-07-26,2021-10-18,2021-10-25,91,1
202011BLUESW4B,2020,11,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
202011BLUESW4F,2020,11,BLUE,2020-07-31,2020-10-10,2020-10-17,78,1
202011BLUESW4I,2020,11,BLUE,2020-07-31,2022-04-30,2022-05-07,645,1
202011BLUESW5A,2020,11,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
202011BLUESW5B,2020,11,BLUE,2020-07-31,2020-08-30,2020-09-06,37,1
202011BLUESW5H,2020,11,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
202012BLACKNE1G,2020,12,BLACK,2020-07-31,2020-10-10,2020-10-17,78,1
202012BLACKNE1I,2020,12,BLACK,2020-07-31,2020-10-10,2020-10-17,78,1
202012BLACKNE2D,2020,12,BLACK,2023-02-06,2023-06-02,2023-06-09,123,0
202012BLACKNE2E,2020,12,BLACK,2021-08-24,2022-09-12,2022-09-19,391,1
202012BLACKNE3A,2020,12,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
202012BLACKNE3B,2020,12,BLACK,2020-07-31,2020-07-31,2020-08-07,7,1
202012BLUENE1B,2020,12,BLUE,2020-07-31,2020-07-31,2020-08-07,7,1
